id,name,category,desc,ticket,duration,lat,lng,rating,tags,stay_detail,gmaps_url,source
gunung-tanjaknangsi,Gunung Tanjaknangsi,Alam,,25000,103,-7.103056,107.521111,4.2,"['mt', 'peak', 'modify_date:_2004-09-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Tanjaknangsi%2C%20Bandung,osm
gunung-sereh,Gunung Sereh,Alam,,26000,117,-6.821667,107.595556,4.5,"['1226', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Sereh%2C%20Bandung,osm
pasir-malang,Pasir Malang,Alam,,16000,131,-6.752778,107.390833,4.4,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Malang%2C%20Bandung,osm
pasir-susuru,Pasir Susuru,Alam,,22000,115,-6.796389,107.361944,4.3,"['mt', 'peak', 'modify_date:_2007-05-18']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Susuru%2C%20Bandung,osm
gunung-hayawong,Gunung Hayawong,Alam,,17000,131,-6.990833,107.446667,4.6,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Hayawong%2C%20Bandung,osm
gunung-kerenceng,Gunung Kerenceng,Alam,,26000,125,-6.9340605,107.8819011,4.3,"['1742', 'mt', 'peak', '863', 'q24883976']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kerenceng%2C%20Bandung,osm
pasir-panjandakan,Pasir Panjandakan,Alam,,31000,101,-6.8742736,107.6777789,4.4,"['hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Panjandakan%2C%20Bandung,osm
gunung-cikaramas,Gunung Cikaramas,Alam,,34000,123,-6.865833,107.821944,4.2,"['1055', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Cikaramas%2C%20Bandung,osm
pasir-gadung,Pasir Gadung,Alam,,20000,131,-6.784722,107.389444,4.1,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Gadung%2C%20Bandung,osm
gunung-meungpeuk,Gunung Meungpeuk,Alam,,17000,107,-7.1961,107.7907,4.5,"['mt', 'peak', 'modify_date:_2008-05-29']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Meungpeuk%2C%20Bandung,osm
pasir-cikur,Pasir Cikur,Alam,,18000,131,-6.801111,107.444444,4.1,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cikur%2C%20Bandung,osm
gunung-banenjoan,Gunung Banenjoan,Alam,,32000,124,-7.078889,107.530556,4.0,"['mt', 'peak', 'modify_date:_2002-11-15']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Banenjoan%2C%20Bandung,osm
pasir-dage,Pasir Dage,Alam,,20000,131,-6.829722,107.473056,4.4,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Dage%2C%20Bandung,osm
pasir-ipis,Pasir Ipis,Alam,,21000,108,-6.788333,107.504444,4.2,"['1042', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Ipis%2C%20Bandung,osm
gunung-sadu,Gunung Sadu,Alam,,29000,103,-7.035,107.510556,4.2,"['mt', 'peak', 'modify_date:_2004-09-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Sadu%2C%20Bandung,osm
pasir-huni,Pasir Huni,Alam,,34000,131,-6.811944,107.388889,4.5,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Huni%2C%20Bandung,osm
pasir-lembang,Pasir Lembang,Alam,,32000,131,-6.8825,107.826389,4.4,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Lembang%2C%20Bandung,osm
gunung-panganten,Gunung Panganten,Alam,,24000,114,-6.88,107.511389,4.3,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Panganten%2C%20Bandung,osm
pasir-kuya,Pasir Kuya,Alam,,12000,131,-6.947222,107.405,3.9,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kuya%2C%20Bandung,osm
pasir-putra,Pasir Putra,Alam,,23000,109,-7.126389,107.722778,3.9,"['hll', 'peak', 'modify_date:_2002-11-15']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Putra%2C%20Bandung,osm
pasir-anten,Pasir Anten,Alam,,13000,131,-6.897222,107.893333,4.8,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Anten%2C%20Bandung,osm
pasir-cibuntu,Pasir Cibuntu,Alam,,35000,131,-6.854167,107.411389,4.4,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cibuntu%2C%20Bandung,osm
gunung-kasar,Gunung Kasar,Alam,,12000,101,-7.0656,107.4788,4.2,"['mt', 'peak', 'modify_date:_2008-03-26']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kasar%2C%20Bandung,osm
pasir-naringgul,Pasir Naringgul,Alam,,11000,134,-7.0485,107.448,4.4,"['mt', 'peak', 'modify_date:_2008-09-25']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Naringgul%2C%20Bandung,osm
gunung-batukareta,Gunung Batukareta,Alam,,34000,124,-7.229444,107.736111,4.7,"['mt', 'peak', 'modify_date:_2002-11-15']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Batukareta%2C%20Bandung,osm
pasir-karikil,Pasir Karikil,Alam,,17000,131,-6.835556,107.400833,4.6,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Karikil%2C%20Bandung,osm
pasir-batulayang,Pasir Batulayang,Alam,,30000,131,-6.968889,107.453333,4.3,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Batulayang%2C%20Bandung,osm
paisr-almena,Paisr Almena,Alam,,30000,124,-7.203056,107.560278,4.1,"['mt', 'peak', 'modify_date:_2002-11-15']",,https://www.google.com/maps/search/?api=1&query=Paisr%20Almena%2C%20Bandung,osm
pasir-bojongsayong,Pasir Bojongsayong,Alam,,25000,135,-6.930556,107.370278,4.3,"['mt', 'peak', 'modify_date:_2002-09-24']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Bojongsayong%2C%20Bandung,osm
pasir-angin,Pasir Angin,Alam,,28000,131,-6.945,107.402222,3.9,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Angin%2C%20Bandung,osm
pasir-hiris,Pasir Hiris,Alam,,17000,114,-6.977222,107.511389,4.3,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Hiris%2C%20Bandung,osm
pasir-tengah,Pasir Tengah,Alam,,23000,115,-6.781944,107.369444,4.5,"['mt', 'peak', 'modify_date:_2007-05-18']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Tengah%2C%20Bandung,osm
gunung-kutawaringin,Gunung Kutawaringin,Alam,,12000,101,-7.0016,107.49,4.2,"['mt', 'peak', 'modify_date:_2008-03-26']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kutawaringin%2C%20Bandung,osm
pasir-cadaspanjang,Pasir Cadaspanjang,Alam,,24000,128,-7.125716,107.3795835,3.9,"['2066', 'mt', 'peak', 'modify_date:_2008-04-15']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cadaspanjang%2C%20Bandung,osm
gunung-paseban,Gunung Paseban,Alam,,30000,114,-6.965556,107.528889,4.5,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Paseban%2C%20Bandung,osm
pasir-cirangrang,Pasir Cirangrang,Alam,,27000,131,-6.771667,107.433056,4.5,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cirangrang%2C%20Bandung,osm
gunung-bujung,Gunung Bujung,Alam,,15000,131,-6.9825,107.889444,4.7,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Bujung%2C%20Bandung,osm
pasir-peundeuy,Pasir Peundeuy,Alam,,20000,131,-6.825833,107.464167,4.5,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Peundeuy%2C%20Bandung,osm
pasir-patok,Pasir Patok,Alam,,30000,131,-6.764444,107.876944,4.2,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Patok%2C%20Bandung,osm
gunung-dewata,Gunung Dewata,Alam,,33000,119,-7.1963,107.475,4.4,"['1840', 'mt', 'peak', 'modify_date:_2008-04-15']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Dewata%2C%20Bandung,osm
gunung-dano,Gunung Dano,Alam,,25000,107,-7.1569,107.7532,4.4,"['mt', 'peak', 'modify_date:_2008-05-29']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Dano%2C%20Bandung,osm
pasir-bongkor,Pasir Bongkor,Alam,,20000,101,-6.889167,107.703889,3.8,"['hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Bongkor%2C%20Bandung,osm
pasir-masigit,Pasir Masigit,Alam,,12000,103,-6.775833,107.542778,4.5,"['1707', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Masigit%2C%20Bandung,osm
gunung-badaraksa,Gunung Badaraksa,Alam,,11000,114,-6.962778,107.520278,4.7,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Badaraksa%2C%20Bandung,osm
gunung-puncaklawang,Gunung Puncaklawang,Alam,,28000,116,-7.1738,107.4571,4.7,"['2187', 'mt', 'peak', 'modify_date:_2008-04-15']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Puncaklawang%2C%20Bandung,osm
pasir-condong,Pasir Condong,Alam,,13000,131,-6.813889,107.408333,4.1,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Condong%2C%20Bandung,osm
gunung-perak,Gunung Perak,Alam,,32000,122,-7.2412,107.4025,4.2,"['1584', 'mt', 'peak', 'modify_date:_2008-04-15']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Perak%2C%20Bandung,osm
pasir-sereh,Pasir Sereh,Alam,,11000,131,-6.762778,107.400556,4.2,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Sereh%2C%20Bandung,osm
pasir-panji,Pasir Panji,Alam,,23000,114,-6.907778,107.517222,4.6,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Panji%2C%20Bandung,osm
pasir-cikawari,Pasir Cikawari,Alam,,31000,118,-6.8072433,107.6733911,4.5,"['1270', 'hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cikawari%2C%20Bandung,osm
pasir-hanjuang,Pasir Hanjuang,Alam,,11000,131,-6.771389,107.418333,4.5,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Hanjuang%2C%20Bandung,osm
gunung-kasur,Gunung Kasur,Alam,,27000,105,-6.852174,107.7350644,4.5,"['1584', 'hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kasur%2C%20Bandung,osm
gunung-jati,Gunung Jati,Alam,,26000,114,-6.987778,107.528889,4.3,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Jati%2C%20Bandung,osm
gunung-palasari,Gunung Palasari,Alam,,11000,131,-6.8484257,107.7218837,4.7,"['1859', 'hll', 'peak', 'modify_date:_2024-07-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Palasari%2C%20Bandung,osm
pasir-cihapa,Pasir Cihapa,Alam,,20000,131,-6.985833,107.898611,3.8,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cihapa%2C%20Bandung,osm
pasir-karamat,Pasir Karamat,Alam,,28000,131,-6.869722,107.437222,3.7,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Karamat%2C%20Bandung,osm
pasir-malaka,Pasir Malaka,Alam,,30000,116,-6.956667,107.369722,4.1,"['mt', 'peak', 'modify_date:_2007-05-17']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Malaka%2C%20Bandung,osm
pasir-kiara,Pasir Kiara,Alam,,34000,135,-6.973056,107.381111,4.0,"['mt', 'peak', 'modify_date:_2002-09-24']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kiara%2C%20Bandung,osm
pasir-panjang,Pasir Panjang,Alam,,31000,102,-6.818056,107.581667,4.2,"['1285', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Panjang%2C%20Bandung,osm
gunung-batu,Gunung Batu,Alam,,33000,101,-7.0387,107.4984,4.4,"['mt', 'peak', 'modify_date:_2008-03-26']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Batu%2C%20Bandung,osm
pasir-mandirancan,Pasir Mandirancan,Alam,,31000,131,-6.784722,107.439444,4.3,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Mandirancan%2C%20Bandung,osm
pasir-bentang,Pasir Bentang,Alam,,17000,116,-6.878333,107.368611,4.4,"['mt', 'peak', 'modify_date:_2007-05-17']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Bentang%2C%20Bandung,osm
pasir-soreang,Pasir Soreang,Alam,,13000,100,-7.1144,107.8432,3.9,"['mt', 'peak', 'modify_date:_2008-05-09']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Soreang%2C%20Bandung,osm
gunung-kebogerang,Gunung Kebogerang,Alam,,13000,131,-6.782778,107.484167,4.3,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kebogerang%2C%20Bandung,osm
pasir-kiarapayung,Pasir Kiarapayung,Alam,,31000,131,-6.863889,107.418056,4.3,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kiarapayung%2C%20Bandung,osm
pasir-cigagak,Pasir Cigagak,Alam,,29000,101,-6.911944,107.726389,4.5,"['hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cigagak%2C%20Bandung,osm
gunung-salasih,Gunung Salasih,Alam,,19000,100,-7.0656,107.8173,4.1,"['mt', 'peak', 'modify_date:_2008-05-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Salasih%2C%20Bandung,osm
pasir-awi,Pasir Awi,Alam,,30000,116,-6.983056,107.374722,4.6,"['mt', 'peak', 'modify_date:_2007-05-17']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Awi%2C%20Bandung,osm
gunung-pancir,Gunung Pancir,Alam,,32000,114,-6.950833,107.53,4.4,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Pancir%2C%20Bandung,osm
gunung-aseupan,Gunung Aseupan,Alam,,29000,114,-6.905278,107.516389,4.2,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Aseupan%2C%20Bandung,osm
gunung-cibunar,Gunung Cibunar,Alam,,23000,136,-6.8146916,107.8202273,4.0,"['1410', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Cibunar%2C%20Bandung,osm
puncak-gunung-patuha,Puncak Gunung Patuha,Alam,,22000,128,-7.1625029,107.4000004,4.7,"['2434', 'mt', 'peak', 'modify_date:_2008-04-15', '964', 'gn._patuha', 'q1373835', 'category:mount_patuha']",,https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Patuha%2C%20Bandung,osm
pasir-gede,Pasir Gede,Alam,,12000,131,-6.83,107.480278,4.2,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Gede%2C%20Bandung,osm
pasir-kosambi,Pasir Kosambi,Alam,,31000,115,-6.789167,107.361667,4.5,"['mt', 'peak', 'modify_date:_2007-05-18']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kosambi%2C%20Bandung,osm
pasir-batukarut,Pasir Batukarut,Alam,,16000,131,-6.783611,107.451389,4.3,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Batukarut%2C%20Bandung,osm
pasir-ciburahal,Pasir Ciburahal,Alam,,13000,118,-6.819722,107.356389,4.2,"['hll', 'peak', 'modify_date:_2002-09-24']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Ciburahal%2C%20Bandung,osm
pasir-ciroyom,Pasir Ciroyom,Alam,,19000,131,-6.796389,107.475278,3.9,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Ciroyom%2C%20Bandung,osm
gunung-guhapawon,Gunung Guhapawon,Alam,,26000,131,-6.8233077,107.4370007,4.3,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Guhapawon%2C%20Bandung,osm
pasir-cilinggapayung,Pasir Cilinggapayung,Alam,,27000,113,-7.0567,107.3558,4.2,"['1496', 'mt', 'peak', 'modify_date:_2008-09-25']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cilinggapayung%2C%20Bandung,osm
gunung-kolalok,Gunung Kolalok,Alam,,28000,125,-7.1092,107.3865,4.4,"['1894', 'mt', 'peak', 'modify_date:_2008-03-26']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kolalok%2C%20Bandung,osm
gunung-sembung,Gunung Sembung,Alam,,11000,104,-6.866389,107.825556,4.3,"['1064', 'mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Sembung%2C%20Bandung,osm
pasir-kancahnangkub,Pasir Kancahnangkub,Alam,,13000,135,-6.861389,107.461111,4.7,"['mt', 'peak', 'modify_date:_2002-09-24']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kancahnangkub%2C%20Bandung,osm
pasir-cimangsud,Pasir Cimangsud,Alam,,10000,115,-6.8,107.373056,4.4,"['mt', 'peak', 'modify_date:_2007-05-18']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Cimangsud%2C%20Bandung,osm
gunung-malang,Gunung Malang,Alam,,20000,131,-6.779722,107.868333,4.1,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Malang%2C%20Bandung,osm
gunung-beungkung,Gunung Beungkung,Alam,,32000,131,-6.824167,107.450556,4.0,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Beungkung%2C%20Bandung,osm
gunung-buleud,Gunung Buleud,Alam,,33000,100,-7.0521,107.8518,4.3,"['mt', 'peak', 'modify_date:_2008-05-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Buleud%2C%20Bandung,osm
pasir-paseban,Pasir Paseban,Alam,,25000,131,-6.966111,107.484444,4.2,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Paseban%2C%20Bandung,osm
gunung-kembar,Gunung Kembar,Alam,,32000,118,-6.7616611,107.7417236,4.4,"['1011', 'hll', 'peak', 'modify_date:_2002-09-23']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Kembar%2C%20Bandung,osm
pasir-panyaweuyan,Pasir Panyaweuyan,Alam,,25000,131,-6.8025,107.380556,4.5,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Panyaweuyan%2C%20Bandung,osm
gunung-lalakon,Gunung Lalakon,Alam,,10000,101,-6.958056,107.520556,4.7,"['mt', 'peak', 'modify_date:_2007-05-22', 'q25033715']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Lalakon%2C%20Bandung,osm
pasir-lampegan,Pasir Lampegan,Alam,,15000,131,-6.841111,107.451667,4.0,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Lampegan%2C%20Bandung,osm
pasir-kalapa,Pasir Kalapa,Alam,,14000,114,-6.971667,107.508611,3.8,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kalapa%2C%20Bandung,osm
gunung-beser,Gunung Beser,Alam,,28000,119,-7.2383,107.3527,4.6,"['1566', 'mt', 'peak', 'modify_date:_2008-09-25']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Beser%2C%20Bandung,osm
gunung-bonjot,Gunung Bonjot,Alam,,24000,122,-7.0106,107.4369,4.3,"['997', 'mt', 'peak', 'modify_date:_2008-09-25']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Bonjot%2C%20Bandung,osm
pasir-dungusmelati,Pasir Dungusmelati,Alam,,27000,131,-6.995556,107.882778,4.2,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Dungusmelati%2C%20Bandung,osm
gunung-selacau,Gunung Selacau,Alam,,24000,114,-6.931944,107.515,4.3,"['mt', 'peak', 'modify_date:_2007-05-22']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Selacau%2C%20Bandung,osm
pasir-bedil,Pasir Bedil,Alam,,20000,109,-7.076667,107.511944,4.8,"['hll', 'peak', 'modify_date:_2002-11-15']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Bedil%2C%20Bandung,osm
pasir-jeungjing,Pasir Jeungjing,Alam,,32000,131,-6.7675,107.878056,4.1,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Jeungjing%2C%20Bandung,osm
pasir-jambe,Pasir Jambe,Alam,,11000,128,-7.2314042,107.3784425,4.5,"['1458', 'mt', 'peak', 'modify_date:_2008-04-15']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Jambe%2C%20Bandung,osm
gunung-rakutak,Gunung Rakutak,Alam,,32000,123,-7.1478939,107.7344459,4.3,"['1957', 'mt', 'peak', '378', 'q24847761']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Rakutak%2C%20Bandung,osm
pasir-kontolucing,Pasir Kontolucing,Alam,,12000,131,-6.784444,107.381389,4.1,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Kontolucing%2C%20Bandung,osm
gunung-ketu,Gunung Ketu,Alam,,35000,131,-6.825833,107.446111,4.3,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Ketu%2C%20Bandung,osm
pasir-luhur,Pasir Luhur,Alam,,16000,136,-7.0139,107.3672,4.3,"['1217', 'mt', 'peak', 'modify_date:_2008-04-18']",,https://www.google.com/maps/search/?api=1&query=Pasir%20Luhur%2C%20Bandung,osm
gunung-gede,Gunung Gede,Alam,,15000,100,-7.1089,107.8251,4.4,"['mt', 'peak', 'modify_date:_2008-05-09']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Gede%2C%20Bandung,osm
gunung-cirengot,Gunung Cirengot,Alam,,18000,131,-6.768611,107.482778,4.6,"['mt', 'peak', 'modify_date:_2007-05-01']",,https://www.google.com/maps/search/?api=1&query=Gunung%20Cirengot%2C%20Bandung,osm
